Date,Amount,Category
2024-03-11,504.25,Freelance
2024-03-12,1030.23,Rent
2024-03-12,348.74,Education
2024-03-12,243.68,Education
2024-03-13,2123.68,Salary
2024-03-13,488.74,Healthcare
2024-03-13,487.45,Freelance
2024-03-13,317.71,Healthcare
2024-03-13,408.32,Utilities
2024-03-14,126.85,Shopping
2024-03-14,497.56,Utilities
2024-03-14,434.43,Shopping
2024-03-14,285.15,Education
2024-03-14,433.28,Freelance
2024-03-14,84.49,Shopping
2024-03-14,541.69,Investment Return
2024-03-14,488.62,Transport
2024-03-14,18.63,Healthcare
2024-03-14,439.83,Entertainment
2024-03-14,79.4,Education
2024-03-14,344.54,Healthcare
2024-03-15,386.1,Freelance
2024-03-15,208.76,Entertainment
2024-03-15,724.98,Investment Return
2024-03-15,202.27,Groceries
2024-03-15,277.42,Education
2024-03-16,249.62,Entertainment
2024-03-16,92.56,Shopping
2024-03-16,120.15,Education
2024-03-16,183.55,Utilities
2024-03-17,1068.28,Rent
2024-03-17,37.73,Transport
2024-03-17,452.1,Shopping
2024-03-17,1993.03,Salary
2024-03-17,421.1,Investment Return
2024-03-17,534.33,Freelance
2024-03-18,471.26,Healthcare
2024-03-18,18.96,Education
2024-03-18,121.93,Utilities
2024-03-18,961.35,Rent
2024-03-19,285.76,Shopping
2024-03-19,241.04,Healthcare
2024-03-19,211.62,Shopping
2024-03-20,100.89,Entertainment
2024-03-20,162.37,Healthcare
2024-03-20,67.76,Entertainment
2024-03-20,48.11,Healthcare
2024-03-20,949.41,Rent
2024-03-21,425.08,Shopping
2024-03-21,279.05,Shopping
2024-03-21,214.5,Utilities
2024-03-22,229.79,Groceries
2024-03-22,1968.0,Salary
2024-03-22,481.93,Healthcare
2024-03-22,198.62,Utilities
2024-03-22,145.91,Shopping
2024-03-23,366.3,Transport
2024-03-23,343.69,Entertainment
2024-03-23,43.09,Healthcare
2024-03-24,379.8,Freelance
2024-03-24,91.88,Healthcare
2024-03-24,192.51,Utilities
2024-03-24,1947.06,Salary
2024-03-24,210.31,Groceries
2024-03-25,416.36,Investment Return
2024-03-25,144.39,Shopping
2024-03-25,301.49,Education
2024-03-25,572.06,Investment Return
2024-03-25,257.78,Groceries
2024-03-26,180.1,Groceries
2024-03-26,12.52,Utilities
2024-03-26,253.46,Groceries
2024-03-26,1020.1,Rent
2024-03-26,1057.88,Rent
2024-03-27,129.96,Groceries
2024-03-27,221.4,Groceries
2024-03-27,199.42,Groceries
2024-03-27,415.65,Freelance
2024-03-27,481.07,Entertainment
2024-03-27,37.51,Transport
2024-03-27,717.0,Freelance
2024-03-28,1997.16,Salary
2024-03-28,16.96,Education
2024-03-28,41.96,Entertainment
2024-03-29,227.27,Utilities
2024-03-29,174.25,Groceries
2024-03-29,149.53,Utilities
2024-03-29,456.59,Freelance
2024-03-29,320.72,Entertainment
2024-03-29,390.76,Utilities
2024-03-30,123.53,Utilities
2024-03-30,164.32,Groceries
2024-03-30,491.95,Utilities
2024-03-30,482.79,Education
2024-03-30,24.16,Utilities
2024-03-31,949.6,Rent
2024-03-31,966.16,Rent
2024-03-31,87.07,Entertainment
2024-03-31,481.36,Freelance
2024-04-01,272.68,Healthcare
2024-04-01,152.69,Shopping
2024-04-01,557.25,Freelance
2024-04-01,1053.46,Rent
2024-04-01,465.3,Transport
2024-04-01,311.12,Transport
2024-04-01,86.35,Utilities
2024-04-01,904.37,Rent
2024-04-01,1118.56,Rent
2024-04-02,222.99,Groceries
2024-04-02,271.67,Transport
2024-04-02,976.03,Rent
2024-04-03,91.24,Healthcare
2024-04-03,1049.2,Rent
2024-04-03,53.83,Utilities
2024-04-03,391.44,Utilities
2024-04-03,476.19,Shopping
2024-04-03,187.58,Utilities
2024-04-03,1846.94,Salary
2024-04-04,278.34,Shopping
2024-04-04,131.38,Shopping
2024-04-04,317.81,Education
2024-04-04,184.04,Healthcare
2024-04-04,396.39,Investment Return
2024-04-04,218.24,Transport
2024-04-04,664.1,Freelance
2024-04-04,396.95,Education
2024-04-04,463.08,Transport
2024-04-05,18.75,Utilities
2024-04-05,233.99,Healthcare
2024-04-05,1033.99,Rent
2024-04-05,524.78,Investment Return
2024-04-05,1988.09,Salary
2024-04-05,334.69,Transport
2024-04-05,1925.92,Salary
2024-04-05,195.07,Shopping
2024-04-05,501.61,Investment Return
2024-04-05,858.99,Rent
2024-04-05,149.95,Shopping
2024-04-06,1995.42,Salary
2024-04-06,148.69,Education
2024-04-06,1083.6,Rent
2024-04-06,192.38,Education
2024-04-06,390.58,Transport
2024-04-06,234.97,Groceries
2024-04-07,460.07,Freelance
2024-04-07,121.2,Transport
2024-04-07,169.91,Healthcare
2024-04-08,237.18,Utilities
2024-04-08,168.73,Education
2024-04-08,426.9,Transport
2024-04-08,391.28,Shopping
2024-04-08,322.13,Utilities
2024-04-08,69.96,Utilities
2024-04-08,435.68,Education
2024-04-08,330.29,Education
2024-04-08,950.24,Rent
2024-04-09,671.2,Freelance
2024-04-09,183.86,Groceries
2024-04-09,425.14,Entertainment
2024-04-09,464.38,Shopping
2024-04-09,1748.24,Salary
2024-04-10,725.6,Freelance
2024-04-10,24.57,Transport
2024-04-10,906.39,Rent
2024-04-10,436.24,Healthcare
2024-04-10,1989.99,Salary
2024-04-10,1726.88,Salary
2024-04-11,730.54,Investment Return
2024-04-11,287.2,Entertainment
2024-04-11,339.46,Healthcare
2024-04-11,626.73,Freelance
2024-04-11,285.44,Healthcare
2024-04-11,215.47,Groceries
2024-04-11,122.56,Shopping
2024-04-11,443.49,Freelance
2024-04-12,483.75,Entertainment
2024-04-12,461.05,Education
2024-04-12,201.52,Education
2024-04-12,334.96,Entertainment
2024-04-13,274.05,Education
2024-04-14,393.7,Education
2024-04-14,230.58,Healthcare
2024-04-14,1017.03,Rent
2024-04-14,272.9,Education
2024-04-14,295.55,Entertainment
2024-04-14,468.41,Investment Return
2024-04-14,44.67,Education
2024-04-15,474.84,Entertainment
2024-04-15,222.99,Shopping
2024-04-15,226.85,Transport
2024-04-15,331.71,Entertainment
2024-04-15,1771.09,Salary
2024-04-16,2103.99,Salary
2024-04-16,156.35,Education
2024-04-16,235.98,Education
2024-04-16,123.06,Transport
2024-04-16,643.79,Freelance
2024-04-16,14.23,Transport
2024-04-16,457.26,Entertainment
2024-04-17,1020.46,Rent
2024-04-17,565.36,Investment Return
2024-04-18,471.65,Education
2024-04-18,153.4,Utilities
2024-04-18,414.06,Utilities
2024-04-18,434.72,Investment Return
2024-04-19,1009.72,Rent
2024-04-19,434.26,Freelance
2024-04-19,466.62,Utilities
2024-04-19,70.97,Education
2024-04-19,36.83,Transport
2024-04-19,2233.78,Salary
2024-04-19,447.07,Education
2024-04-19,471.09,Healthcare
2024-04-20,215.63,Groceries
2024-04-20,11.65,Education
2024-04-20,118.89,Entertainment
2024-04-21,284.75,Shopping
2024-04-21,418.63,Shopping
2024-04-21,978.77,Rent
2024-04-21,1984.71,Salary
2024-04-22,738.94,Freelance
2024-04-22,300.41,Education
2024-04-22,289.02,Utilities
2024-04-22,117.15,Utilities
2024-04-22,965.67,Rent
2024-04-22,246.31,Utilities
2024-04-22,343.46,Education
2024-04-22,174.98,Groceries
2024-04-23,977.54,Rent
2024-04-23,482.83,Education
2024-04-23,1001.0,Rent
2024-04-23,392.84,Investment Return
2024-04-23,370.06,Entertainment
2024-04-23,2056.03,Salary
2024-04-23,164.32,Education
2024-04-24,69.05,Entertainment
2024-04-24,487.04,Investment Return
2024-04-24,762.71,Investment Return
2024-04-24,197.43,Entertainment
2024-04-24,71.91,Healthcare
2024-04-25,1984.83,Salary
2024-04-25,592.87,Investment Return
2024-04-25,482.65,Entertainment
2024-04-25,209.53,Groceries
2024-04-26,152.29,Transport
2024-04-26,425.65,Healthcare
2024-04-26,427.93,Freelance
2024-04-26,404.53,Education
2024-04-26,1039.78,Rent
2024-04-27,406.89,Entertainment
2024-04-27,360.84,Shopping
2024-04-27,190.96,Utilities
2024-04-27,69.88,Utilities
2024-04-27,200.21,Healthcare
2024-04-27,270.83,Transport
2024-04-28,641.1,Freelance
2024-04-28,525.9,Investment Return
2024-04-28,307.43,Transport
2024-04-28,296.5,Utilities
2024-04-28,960.58,Rent
2024-04-29,321.73,Transport
2024-04-29,107.05,Entertainment
2024-04-29,344.23,Education
2024-04-29,107.76,Education
2024-04-29,390.05,Healthcare
2024-04-30,399.95,Healthcare
2024-04-30,458.89,Utilities
2024-04-30,1998.06,Salary
2024-04-30,1959.71,Salary
2024-04-30,423.71,Healthcare
2024-04-30,441.11,Investment Return
2024-04-30,241.69,Shopping
2024-04-30,369.12,Healthcare
2024-04-30,288.21,Transport
2024-05-01,367.36,Freelance
2024-05-01,2007.71,Salary
2024-05-01,339.7,Investment Return
2024-05-01,433.76,Shopping
2024-05-01,134.54,Healthcare
2024-05-02,495.75,Education
2024-05-02,164.88,Utilities
2024-05-02,12.37,Utilities
2024-05-02,375.04,Investment Return
2024-05-02,1064.12,Rent
2024-05-02,472.98,Freelance
2024-05-03,1884.21,Salary
2024-05-03,259.22,Shopping
2024-05-03,538.72,Freelance
2024-05-03,951.5,Rent
2024-05-03,211.4,Entertainment
2024-05-03,293.28,Groceries
2024-05-03,152.11,Entertainment
2024-05-04,1021.2,Rent
2024-05-04,157.96,Groceries
2024-05-04,2112.59,Salary
2024-05-04,437.03,Transport
2024-05-04,216.99,Entertainment
2024-05-04,384.14,Entertainment
2024-05-04,171.08,Healthcare
2024-05-04,66.43,Healthcare
2024-05-04,169.76,Education
2024-05-05,215.22,Utilities
2024-05-05,384.6,Shopping
2024-05-05,582.53,Investment Return
2024-05-05,406.57,Entertainment
2024-05-05,2156.79,Salary
2024-05-05,480.58,Entertainment
2024-05-05,350.84,Entertainment
2024-05-06,16.76,Transport
2024-05-06,434.11,Entertainment
2024-05-06,466.21,Education
2024-05-06,270.88,Groceries
2024-05-06,572.76,Freelance
2024-05-06,274.53,Groceries
2024-05-06,297.78,Education
2024-05-07,485.14,Utilities
2024-05-07,286.29,Entertainment
2024-05-07,225.53,Groceries
2024-05-07,1021.65,Rent
2024-05-07,1032.41,Rent
2024-05-07,477.38,Transport
2024-05-07,35.11,Utilities
2024-05-07,19.13,Utilities
2024-05-08,253.69,Transport
2024-05-08,247.33,Education
2024-05-08,424.02,Investment Return
2024-05-08,413.71,Investment Return
2024-05-08,458.71,Shopping
2024-05-08,463.09,Entertainment
2024-05-09,255.43,Education
2024-05-09,274.89,Transport
2024-05-09,632.26,Investment Return
2024-05-10,928.68,Rent
2024-05-10,349.78,Shopping
2024-05-10,203.88,Groceries
2024-05-10,408.24,Transport
2024-05-10,438.71,Shopping
2024-05-10,447.91,Entertainment
2024-05-11,172.43,Shopping
2024-05-11,141.34,Entertainment
2024-05-11,2072.99,Salary
2024-05-11,554.79,Freelance
2024-05-11,124.57,Healthcare
2024-05-11,112.6,Shopping
2024-05-11,208.09,Groceries
2024-05-11,434.14,Investment Return
2024-05-12,64.04,Healthcare
2024-05-12,2127.26,Salary
2024-05-13,2091.15,Salary
2024-05-13,224.3,Entertainment
2024-05-13,374.86,Entertainment
2024-05-13,1066.59,Rent
2024-05-13,231.86,Groceries
2024-05-13,492.87,Freelance
2024-05-14,954.63,Rent
2024-05-14,1866.13,Salary
2024-05-14,70.18,Entertainment
2024-05-15,434.2,Shopping
2024-05-15,188.64,Groceries
2024-05-15,2118.4,Salary
2024-05-15,201.62,Groceries
2024-05-15,372.47,Investment Return
2024-05-15,255.33,Investment Return
2024-05-16,214.28,Groceries
2024-05-16,505.25,Freelance
2024-05-16,48.43,Utilities
2024-05-16,58.79,Education
2024-05-16,449.94,Freelance
2024-05-16,1971.91,Salary
2024-05-16,72.85,Shopping
2024-05-16,326.04,Healthcare
2024-05-17,16.24,Transport
2024-05-17,345.28,Entertainment
2024-05-17,58.65,Shopping
2024-05-17,45.35,Entertainment
2024-05-17,1886.82,Salary
2024-05-17,438.13,Shopping
2024-05-18,156.9,Healthcare
2024-05-18,633.24,Freelance
2024-05-18,332.46,Entertainment
2024-05-18,252.4,Education
2024-05-18,963.83,Rent
2024-05-18,2072.0,Salary
2024-05-18,201.24,Transport
2024-05-19,628.33,Investment Return
2024-05-19,560.85,Investment Return
2024-05-19,227.78,Groceries
2024-05-19,164.26,Education
2024-05-19,372.78,Shopping
2024-05-19,939.98,Rent
2024-05-20,216.3,Groceries
2024-05-20,1977.4,Salary
2024-05-20,323.04,Entertainment
2024-05-20,2030.02,Salary
2024-05-20,133.17,Education
2024-05-21,2069.22,Salary
2024-05-21,45.53,Education
2024-05-21,980.89,Rent
2024-05-21,391.16,Utilities
2024-05-21,743.69,Freelance
2024-05-21,212.85,Groceries
2024-05-22,222.23,Shopping
2024-05-22,38.95,Shopping
2024-05-22,371.7,Healthcare
2024-05-22,1036.39,Rent
2024-05-22,425.86,Utilities
2024-05-23,992.47,Rent
2024-05-23,234.66,Groceries
2024-05-23,111.59,Education
2024-05-23,311.06,Utilities
2024-05-23,609.75,Freelance
2024-05-23,144.06,Healthcare
2024-05-24,567.49,Investment Return
2024-05-24,431.36,Freelance
2024-05-24,228.11,Healthcare
2024-05-24,112.52,Education
2024-05-25,315.8,Shopping
2024-05-26,75.85,Transport
2024-05-26,270.28,Utilities
2024-05-26,989.13,Rent
2024-05-26,437.37,Investment Return
2024-05-26,188.26,Healthcare
2024-05-26,163.85,Transport
2024-05-26,414.47,Transport
2024-05-26,1126.72,Rent
2024-05-26,188.71,Education
2024-05-26,143.43,Groceries
2024-05-27,373.59,Utilities
2024-05-27,493.67,Shopping
2024-05-27,372.53,Entertainment
2024-05-27,189.64,Groceries
2024-05-27,443.67,Investment Return
2024-05-27,20.16,Utilities
2024-05-27,219.68,Groceries
2024-05-28,11.74,Shopping
2024-05-28,204.81,Transport
2024-05-28,1068.76,Rent
2024-05-28,227.05,Education
2024-05-28,175.14,Healthcare
2024-05-28,187.18,Groceries
2024-05-28,184.91,Groceries
2024-05-29,1031.43,Rent
2024-05-29,316.7,Transport
2024-05-30,74.62,Shopping
2024-05-30,371.14,Education
2024-05-30,156.17,Healthcare
2024-05-30,978.59,Rent
2024-05-31,188.67,Groceries
2024-05-31,419.05,Shopping
2024-05-31,65.37,Education
2024-05-31,56.5,Healthcare
2024-05-31,210.67,Entertainment
2024-05-31,174.38,Healthcare
2024-06-01,79.02,Transport
2024-06-01,1028.3,Rent
2024-06-01,559.77,Freelance
2024-06-01,489.65,Shopping
2024-06-01,331.67,Education
2024-06-01,237.22,Healthcare
2024-06-01,619.85,Freelance
2024-06-01,413.04,Freelance
2024-06-01,558.55,Freelance
2024-06-02,151.73,Utilities
2024-06-02,244.06,Groceries
2024-06-02,915.34,Rent
2024-06-02,575.59,Investment Return
2024-06-02,483.42,Investment Return
2024-06-02,301.86,Education
2024-06-03,186.11,Shopping
2024-06-03,102.94,Education
2024-06-03,113.73,Utilities
2024-06-03,381.97,Utilities
2024-06-04,164.77,Healthcare
2024-06-04,547.28,Investment Return
2024-06-04,939.0,Rent
2024-06-05,137.46,Utilities
2024-06-05,35.17,Entertainment
2024-06-05,1878.04,Salary
2024-06-05,276.05,Transport
2024-06-05,362.03,Transport
2024-06-05,134.63,Entertainment
2024-06-05,241.58,Groceries
2024-06-05,285.76,Shopping
2024-06-05,117.39,Shopping
2024-06-06,36.04,Healthcare
2024-06-06,170.27,Entertainment
2024-06-06,346.15,Entertainment
2024-06-06,177.78,Transport
2024-06-06,233.87,Education
2024-06-07,223.0,Groceries
2024-06-07,392.38,Shopping
2024-06-07,2079.62,Salary
2024-06-07,297.68,Utilities
2024-06-07,440.68,Healthcare
2024-06-08,167.47,Transport
2024-06-08,147.2,Utilities
2024-06-09,477.64,Entertainment
2024-06-09,68.9,Healthcare
2024-06-09,271.2,Transport
2024-06-10,105.1,Utilities
2024-06-10,1047.06,Rent
2024-06-10,2187.99,Salary
2024-06-10,121.48,Utilities
2024-06-10,585.16,Freelance
2024-06-11,206.26,Groceries
2024-06-11,124.87,Transport
2024-06-11,173.58,Transport
2024-06-12,204.94,Shopping
2024-06-12,60.96,Entertainment
2024-06-12,1059.19,Rent
2024-06-13,159.77,Transport
2024-06-13,194.22,Utilities
2024-06-13,334.2,Education
2024-06-14,223.33,Healthcare
2024-06-14,253.48,Groceries
2024-06-15,1007.83,Rent
2024-06-15,530.31,Freelance
2024-06-15,586.22,Investment Return
2024-06-15,456.52,Investment Return
2024-06-15,26.39,Healthcare
2024-06-16,1992.69,Salary
2024-06-16,611.06,Freelance
2024-06-16,302.19,Utilities
2024-06-16,261.87,Shopping
2024-06-16,114.04,Education
2024-06-16,212.37,Groceries
2024-06-16,492.14,Education
2024-06-17,283.46,Utilities
2024-06-17,349.65,Healthcare
2024-06-17,1899.06,Salary
2024-06-17,417.15,Healthcare
2024-06-17,141.62,Utilities
2024-06-17,171.84,Groceries
2024-06-17,199.06,Healthcare
2024-06-18,348.48,Investment Return
2024-06-18,445.67,Shopping
2024-06-18,2001.95,Salary
2024-06-18,351.55,Healthcare
2024-06-18,422.6,Education
2024-06-18,230.97,Groceries
2024-06-18,247.92,Transport
2024-06-18,436.94,Entertainment
2024-06-19,356.79,Freelance
2024-06-19,1979.04,Salary
2024-06-19,636.15,Investment Return
2024-06-20,58.94,Shopping
2024-06-20,1915.82,Salary
2024-06-21,158.75,Education
2024-06-21,976.11,Rent
2024-06-21,141.52,Transport
2024-06-21,2006.58,Salary
2024-06-21,1965.68,Salary
2024-06-21,444.27,Investment Return
2024-06-22,534.78,Freelance
2024-06-22,368.28,Entertainment
2024-06-22,241.75,Groceries
2024-06-22,212.3,Groceries
2024-06-22,208.97,Healthcare
2024-06-22,74.31,Entertainment
2024-06-22,96.41,Entertainment
2024-06-22,145.33,Education
2024-06-23,572.57,Investment Return
2024-06-23,33.34,Entertainment
2024-06-23,424.53,Education
2024-06-23,1657.27,Salary
2024-06-23,231.0,Groceries
2024-06-23,468.1,Freelance
2024-06-23,152.39,Utilities
2024-06-23,370.33,Healthcare
2024-06-24,307.61,Utilities
2024-06-24,240.82,Entertainment
2024-06-24,84.79,Transport
2024-06-24,2012.5,Salary
2024-06-24,248.33,Groceries
2024-06-24,80.56,Utilities
2024-06-24,372.5,Education
2024-06-25,148.92,Transport
2024-06-25,268.09,Transport
2024-06-25,331.84,Education
2024-06-25,58.37,Shopping
2024-06-25,339.19,Education
2024-06-25,219.11,Entertainment
2024-06-25,644.86,Investment Return
2024-06-25,2043.56,Salary
2024-06-26,136.23,Shopping
2024-06-26,529.63,Investment Return
2024-06-26,2122.74,Salary
2024-06-26,907.57,Rent
2024-06-26,232.79,Groceries
2024-06-26,210.56,Groceries
2024-06-27,996.11,Rent
2024-06-27,477.29,Education
2024-06-27,307.73,Utilities
2024-06-27,449.68,Investment Return
2024-06-27,592.75,Investment Return
2024-06-28,1993.07,Salary
2024-06-28,304.9,Healthcare
2024-06-28,411.21,Education
2024-06-28,208.44,Education
2024-06-29,108.61,Shopping
2024-06-29,505.47,Investment Return
2024-06-29,1062.64,Rent
2024-06-29,341.59,Education
2024-06-29,52.77,Shopping
2024-06-30,233.25,Utilities
2024-06-30,441.82,Transport
2024-06-30,463.64,Freelance
2024-06-30,1950.78,Salary
2024-06-30,185.95,Groceries
2024-06-30,488.19,Healthcare
2024-06-30,254.34,Healthcare
2024-06-30,185.97,Utilities
2024-06-30,216.96,Groceries
2024-07-01,385.19,Freelance
2024-07-01,219.14,Entertainment
2024-07-01,124.06,Transport
2024-07-01,195.98,Utilities
2024-07-01,684.29,Freelance
2024-07-01,396.5,Utilities
2024-07-01,220.58,Groceries
2024-07-01,527.89,Investment Return
2024-07-02,143.89,Entertainment
2024-07-02,388.76,Education
2024-07-02,651.89,Freelance
2024-07-02,1055.21,Rent
2024-07-03,261.93,Healthcare
2024-07-03,642.86,Freelance
2024-07-03,209.43,Healthcare
2024-07-03,163.75,Entertainment
2024-07-03,1035.22,Rent
2024-07-03,434.85,Freelance
2024-07-04,11.45,Utilities
2024-07-04,366.14,Entertainment
2024-07-04,245.41,Investment Return
2024-07-04,425.24,Healthcare
2024-07-04,470.57,Healthcare
2024-07-04,1006.08,Rent
2024-07-05,927.06,Rent
2024-07-05,2061.6,Salary
2024-07-05,1971.64,Salary
2024-07-05,71.87,Transport
2024-07-05,197.08,Groceries
2024-07-05,184.91,Shopping
2024-07-05,2151.14,Salary
2024-07-05,478.78,Utilities
2024-07-06,155.29,Healthcare
2024-07-06,133.18,Entertainment
2024-07-06,189.1,Shopping
2024-07-06,225.78,Transport
2024-07-06,355.79,Education
2024-07-07,422.54,Entertainment
2024-07-07,335.51,Healthcare
2024-07-07,346.33,Entertainment
2024-07-07,192.19,Shopping
2024-07-07,158.24,Education
2024-07-07,91.61,Shopping
2024-07-07,232.64,Groceries
2024-07-07,235.47,Transport
2024-07-08,248.22,Groceries
2024-07-08,400.5,Healthcare
2024-07-08,410.98,Shopping
2024-07-08,462.15,Shopping
2024-07-08,357.43,Education
2024-07-08,210.14,Groceries
2024-07-09,424.34,Shopping
2024-07-09,231.33,Entertainment
2024-07-09,162.85,Groceries
2024-07-09,256.52,Entertainment
2024-07-09,184.62,Utilities
2024-07-09,219.25,Shopping
2024-07-09,276.5,Groceries
2024-07-10,170.95,Transport
2024-07-10,480.77,Healthcare
2024-07-11,122.87,Education
2024-07-11,432.02,Utilities
2024-07-11,433.81,Transport
2024-07-11,187.31,Groceries
2024-07-11,200.26,Education
2024-07-12,276.44,Entertainment
2024-07-12,275.38,Utilities
2024-07-12,202.82,Utilities
2024-07-12,459.36,Healthcare
2024-07-13,316.51,Utilities
2024-07-13,347.29,Entertainment
2024-07-13,394.87,Transport
2024-07-13,987.32,Rent
2024-07-13,184.67,Transport
2024-07-14,925.12,Rent
2024-07-14,246.54,Groceries
2024-07-14,301.37,Healthcare
2024-07-14,236.88,Groceries
2024-07-15,256.66,Healthcare
2024-07-15,119.52,Healthcare
2024-07-15,289.48,Shopping
2024-07-15,968.12,Rent
2024-07-15,171.08,Entertainment
2024-07-16,15.16,Utilities
2024-07-17,491.03,Shopping
2024-07-17,73.89,Healthcare
2024-07-17,97.55,Transport
2024-07-17,251.2,Utilities
2024-07-17,941.0,Rent
2024-07-17,502.01,Freelance
2024-07-18,206.15,Utilities
2024-07-18,1025.34,Rent
2024-07-18,308.91,Transport
2024-07-18,455.33,Shopping
2024-07-18,166.73,Groceries
2024-07-18,213.39,Entertainment
2024-07-18,224.81,Groceries
2024-07-18,137.36,Shopping
2024-07-19,643.75,Freelance
2024-07-19,256.07,Groceries
2024-07-19,214.43,Groceries
2024-07-19,562.2,Freelance
2024-07-20,268.55,Freelance
2024-07-20,268.33,Healthcare
2024-07-20,276.43,Transport
